epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,2.0116355419158936,,,,,
0,99,,1.716905951499939,,,,,
0,149,,1.5065693855285645,,,,,
0,199,,1.740875244140625,,,,,
0,249,,1.426639199256897,,,,,
0,299,,1.5538808107376099,,,,,
0,349,,1.383374810218811,,,,,
0,399,,1.3120286464691162,,,,,
0,449,,1.413341999053955,,,,,
0,499,,1.356900691986084,,,,,
0,549,,1.334146499633789,,,,,
0,599,,1.5311025381088257,,,,,
0,649,,1.3088433742523193,,,,,
0,699,,1.413023591041565,,,,,
0,749,,1.3054394721984863,,,,,
0,799,,1.3251895904541016,,,,,
0,849,,1.323672890663147,,,,,
0,899,,1.378625512123108,,,,,
0,949,,1.2499912977218628,,,,,
0,999,,1.2564588785171509,,,,,
0,1049,,1.2379496097564697,,,,,
0,1099,,1.3293414115905762,,,,,
0,1149,,1.256803274154663,,,,,
0,1199,,1.2958699464797974,,,,,
0,1249,,1.2859817743301392,,,,,
0,1299,,1.1891506910324097,,,,,
0,1349,,1.2501749992370605,,,,,
0,1399,,1.2092864513397217,,,,,
0,1449,,1.3401647806167603,,,,,
0,1499,,1.2958444356918335,,,,,
0,1549,,1.3177672624588013,,,,,
0,1599,,1.2203702926635742,,,,,
0,1649,,1.267077088356018,,,,,
0,1699,,1.1050220727920532,,,,,
0,1706,,,1.659604549407959,0.3061268925666809,2.075355291366577,0.28345242142677307,1.659604549407959
0,1706,1.3854182958602905,,,,,,
