epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,1.9799184799194336,,,,,
0,99,,1.6538625955581665,,,,,
0,149,,1.5294893980026245,,,,,
0,199,,1.3960946798324585,,,,,
0,249,,1.437960147857666,,,,,
0,299,,1.4382871389389038,,,,,
0,349,,1.3502322435379028,,,,,
0,399,,1.495285987854004,,,,,
0,449,,1.275576114654541,,,,,
0,499,,1.3582520484924316,,,,,
0,549,,1.274967074394226,,,,,
0,599,,1.2982882261276245,,,,,
0,649,,1.267863154411316,,,,,
0,699,,1.2865391969680786,,,,,
0,749,,1.2628933191299438,,,,,
0,799,,1.217551827430725,,,,,
0,849,,1.2142295837402344,,,,,
0,851,,,1.2769012451171875,0.1462664008140564,1.5823416709899902,0.15089651942253113,1.2769012451171875
0,851,1.4480177164077759,,,,,,
1,899,,1.294973611831665,,,,,
1,949,,1.1511958837509155,,,,,
1,999,,1.215105414390564,,,,,
1,1049,,1.2082496881484985,,,,,
1,1099,,1.1389342546463013,,,,,
1,1149,,1.2097913026809692,,,,,
1,1199,,1.1730422973632812,,,,,
1,1249,,1.2050873041152954,,,,,
