epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,2.2210476398468018,,,,,
0,99,,1.8332427740097046,,,,,
0,149,,1.552624225616455,,,,,
0,199,,1.6489819288253784,,,,,
0,249,,1.4347530603408813,,,,,
0,299,,1.3709033727645874,,,,,
0,349,,1.5825567245483398,,,,,
0,399,,1.6340512037277222,,,,,
0,449,,1.421167254447937,,,,,
0,499,,1.4075316190719604,,,,,
0,549,,1.3637151718139648,,,,,
0,599,,1.3882756233215332,,,,,
0,649,,1.300918459892273,,,,,
0,699,,1.4258702993392944,,,,,
0,749,,1.3539568185806274,,,,,
0,799,,1.3365082740783691,,,,,
0,849,,1.260505199432373,,,,,
0,899,,1.3707820177078247,,,,,
0,949,,1.2864242792129517,,,,,
0,999,,1.4510353803634644,,,,,
0,1049,,1.3391962051391602,,,,,
0,1099,,1.2893033027648926,,,,,
0,1149,,1.3462704420089722,,,,,
0,1199,,1.2037169933319092,,,,,
0,1249,,1.3116902112960815,,,,,
0,1299,,1.2342379093170166,,,,,
0,1349,,1.2400437593460083,,,,,
0,1399,,1.2398958206176758,,,,,
0,1449,,1.1360129117965698,,,,,
0,1499,,1.2502697706222534,,,,,
0,1549,,1.1210787296295166,,,,,
0,1599,,1.2494686841964722,,,,,
0,1649,,1.2942992448806763,,,,,
0,1699,,1.1112326383590698,,,,,
0,1706,,,1.94852614402771,0.3265562653541565,2.3381826877593994,0.33520981669425964,1.94852614402771
0,1706,1.403422236442566,,,,,,
